1234567,XIY2,1730,1925,PEK3,CA1202,738,CY,1:55
1234567,XIY2,0830,1035,PEK3,CA1206,321,CY,1:55
1234567,XIY2,1330,1525,PEK3,CA1210,321,CY,1:55
1234567,INC,1150,1345,PEK3,CA1214,738,CY,1:55
1234567,INC,1015,1210,PEK3,CA1218,738,CY,1:55
1234567,INC,1620,1815,PEK3,CA1220,738,CY,1:55
1234567,XIY2,1530,1725,PEK3,CA1224,738,CY,1:55
1234567,XIY2,1100,1255,PEK3,CA1232,738,CY,1:55
1234567,XIY2,2030,2225,PEK3,CA1236,738,CY,1:55
1234567,XIY2,1220,1415,PEK3,CA1290,321,CY,1:55
1234567,PEK3,0745,0940,CGQ,CA1609,738,CY,1:55
1234567,PEK3,1440,1635,CGQ,CA1629,737,CY,1:55
1234567,PEK3,1305,1500,CGQ,CA1649,738,CY,1:55
1234567,PEK3,2005,2200,CGQ,CA1661,738,CY,1:55
1234567,PEK3,1530,1825,ICN,CA5003,333,JY,1:55
1234567,PEK3,1730,2025,ICN,CA5005,321,JY,1:55
1234567,PEK3,1055,1350,GMPI,CA5039,333,JY,1:55
1234567,TPE2,1010,1205,PVG2,CA5512,744,JY,1:55
1234567,HKG1,2250,0205,PEK3,CA6536,320,JY,1:55
1234567,IAHC,2110,2255,LAX7,CA7369,738,FJY,1:55
0030567,KMG,0805,1115,PEK3,CA4171,738,CY,2:00
0204060,NDG,1045,1245,PEK3,CA1660,738,CY,2:00
0204067,IAHC,1745,2010,SFO3,CA7372,738,FJY,2:00
0204560,SHA1,1200,1415,TSA,CA197,333,JY,2:00
1030500,PEK3,1320,1550,FNJ2,CA121,737,CY,2:00
1234567,PEK3,1325,1525,INC,CA1219,738,CY,2:00
1234567,ICN,1305,1405,PEK3,CA124,333,JY,2:00
1234567,PEK3,0750,1000,HFE,CA1255,738,CY,2:00
1234567,WUH2,0820,1020,PEK3,CA1334,320,CY,2:00
1234567,WUH2,0745,0945,PEK3,CA1342,320,CY,2:00
1234567,XIY2,1930,2130,PEK3,CA1472,738,CY,2:00
1234567,WUH2,1425,1630,PEK3,CA1476,320,CY,2:00
1234567,HRB,1950,2150,PEK3,CA1612,738,CY,2:00
1234567,PVG2,1730,2030,KIX1,CA163,321,JY,2:00
1234567,PEK3,2010,2210,HRB,CA1639,738,CY,2:00
1234567,HRB,0830,1030,PEK3,CA1640,738,CY,2:00
1234567,PEK3,1835,2035,CGQ,CA1647,321,CY,2:00
1234567,HET,0950,1225,HGH,CA1794,330,CY,2:00
1234567,PEK3,1935,2135,HFE,CA1845,738,CY,2:00
1234567,WUH2,1625,1825,PEK3,CA1874,320,CY,2:00
1234567,IAHC,0730,0955,SFO3,CA7242,320,FJY,2:00
1234567,IAHC,0730,0915,LAX7,CA7362,752,FJY,2:00
1234567,WUH2,2035,2250,PEK3,CA8206,320,CY,2:00
1234567,WUH2,1230,1430,PEK3,CA8216,320,CY,2:00
1234567,PVG2,0910,1210,KIX1,CA921,330,JY,2:00
1234567,PEK3,1325,1525,HFE,CA932,738,CY,2:00
0000500,TPE2,1435,1640,PVG2,CA196,333,JY,2:05
0030060,ICN,1130,1235,PEK3,CA136,738,JY,2:05
0204060,PEK3,0745,0950,HRB,CA1689,738,CY,2:05
0204060,HRB,1450,1655,PEK3,CA1690,738,CY,2:05
1030507,PEK3,0740,0945,HRB,CA1603,738,CY,2:05
1234567,PEK3,0830,1150,ICN,CA123,333,JY,2:05
1234567,PEK3,1105,1410,ICN,CA131,321,JY,2:05
1234567,ICN,1510,1615,PEK3,CA132,321,JY,2:05
1234567,PEK3,1845,2150,GMPI,CA137,738,JY,2:05
1234567,PEK3,1655,1900,HRB,CA1611,738,CY,2:05
1234567,PEK3,0635,0840,HRB,CA1621,320,CY,2:05
1234567,HRB,2055,2300,PEK3,CA1622,320,CY,2:05
1234567,PEK3,1250,1455,HRB,CA1623,321,CY,2:05
1234567,HRB,1550,1805,PEK3,CA1624,321,CY,2:05
1234567,PEK3,0845,1050,HRB,CA1643,321,CY,2:05
1234567,PVG2,1210,1515,KIX1,CA6663,763,JY,2:05
0030020,PEK3,0840,1050,INC,CA1213,738,CY,2:10
0030020,PEK3,2050,2310,INC,CA1217,738,CY,2:10
0030020,PEK3,1750,2000,INC,CA1263,321,CY,2:10
1030500,LHW,1130,1340,PEK3,CA1274,738,CY,2:10
1030507,PEK3,0605,0815,INC,CA1227,738,CY,2:10
1030507,HRB,1035,1245,PEK3,CA1604,738,CY,2:10
1030567,PEK3,0150,0605,DUS,CA963,333,JY,2:10
1234567,PEK3,2020,2230,XIY2,CA1205,321,CY,2:10
1234567,PEK3,1020,1230,XIY2,CA1209,321,CY,2:10
1234567,LHW,1925,2135,PEK3,CA1222,738,CY,2:10
1234567,PEK3,1220,1430,XIY2,CA1223,738,CY,2:10
1234567,PEK3,1520,1730,XIY2,CA1225,738,CY,2:10
1234567,PEK3,0735,0945,XIY2,CA1231,738,CY,2:10
1234567,PEK3,1325,1635,ICN,CA125,333,JY,2:10
1234567,PEK3,0830,1040,SHA2,CA1501,330,CY,2:10
1234567,PEK3,1530,1740,SHA2,CA1515,330,CY,2:10
1234567,PEK3,1330,1540,SHA2,CA1517,330,CY,2:10
1234567,PEK3,0930,1140,SHA2,CA1519,738,CY,2:10
1234567,PEK3,1430,1640,SHA2,CA1521,772,CY,2:10
1234567,PEK3,1030,1240,SHA2,CA1531,321,CY,2:10
1234567,PEK3,1630,1840,SHA2,CA1549,738,CY,2:10
1234567,PEK3,1130,1340,SHA2,CA1557,744,CY,2:10
1234567,PEK3,1620,1830,HGH,CA1563,320,CY,2:10
1234567,PEK3,0630,0840,HGH,CA1565,319,CY,2:10
1234567,PEK3,2030,2240,SHA2,CA1589,747,CY,2:10
1234567,PEK3,1110,1320,HGH,CA1702,321,CY,2:10
1234567,PEK3,1150,1400,HGH,CA1704,321,CY,2:10
1234567,PEK3,1850,2100,HGH,CA1706,321,CY,2:10
1234567,PEK3,1940,2150,HGH,CA1710,319,CY,2:10
1234567,PEK3,2110,2320,HGH,CA1714,320,CY,2:10
1234567,PEK3,1750,2000,HGH,CA1718,321,CY,2:10
1234567,PEK3,0730,0940,SHA2,CA1831,744,CY,2:10
1234567,PEK3,1730,1940,SHA2,CA1855,738,CY,2:10
1234567,PEK3,1930,2140,SHA2,CA1857,744,CY,2:10
1234567,PEK3,1830,2040,SHA2,CA1885,321,CY,2:10
1234567,PHX2,0700,0801,SFO3,CA7301,319,FJY,2:10
1234567,WUH2,1855,2105,PEK3,CA8210,320,CY,2:10
1234567,PEK3,1535,1745,WUH2,CA8215,320,CY,2:10
0000507,CSX2,0825,1040,PEK3,CA1350,321,CY,2:15
0030000,PEK3,0655,0910,HLD,CA1141,738,CY,2:15
0030060,PEK3,0715,1030,ICN,CA135,738,JY,2:15
0204067,LHW,1130,1345,PEK3,CA871,738,JY,2:15
1034060,SHA2,1355,1610,PEK3,CA1532,333,CY,2:15
1230560,PEK3,0600,0815,WUH2,CA1333,320,CY,2:15
1230567,LHW,2230,0045,PEK3,CA1298,738,CY,2:15
1234567,PEK3,1415,1630,XIY2,CA1201,738,CY,2:15
1234567,PEK3,0645,0900,XIY2,CA1203,738,CY,2:15
1234567,PEK3,1710,1925,XIY2,CA1235,738,CY,2:15
1234567,LHW,2100,2315,PEK3,CA1240,319,CY,2:15
1234567,LHW,1530,1745,PEK3,CA1272,738,CY,2:15
1234567,LHW,0930,1145,PEK3,CA1278,738,CY,2:15
1234567,PEK3,0850,1105,XIY2,CA1289,320,CY,2:15
1234567,SHA2,1155,1410,PEK3,CA1502,333,CY,2:15
1234567,PEK3,0745,1000,HGH,CA1509,321,CY,2:15
1234567,SHA2,1855,2110,PEK3,CA1516,330,CY,2:15
1234567,SHA2,1655,1910,PEK3,CA1518,744,CY,2:15
1234567,SHA2,1255,1510,PEK3,CA1520,333,CY,2:15
1234567,SHA2,1755,2010,PEK3,CA1522,773,CY,2:15
1234567,SHA2,1955,2210,PEK3,CA1550,333,CY,2:15
1234567,SHA2,1455,1710,PEK3,CA1558,330,CY,2:15
1234567,HGH,2200,0015,PEK3,CA1566,319,CY,2:15
1234567,SHA2,0855,1110,PEK3,CA1590,747,CY,2:15
1234567,PEK3,0845,1100,HGH,CA1595,321,CY,2:15
1234567,HRB,1140,1355,PEK3,CA1644,738,CY,2:15
1234567,PEK3,1245,1500,HGH,CA1712,321,CY,2:15
1234567,PEK3,1430,1645,HGH,CA1716,321,CY,2:15
1234567,SHA2,1055,1310,PEK3,CA1832,772,CY,2:15
1234567,SHA2,2055,2310,PEK3,CA1856,773,CY,2:15
1234567,SHA2,0755,1010,PEK3,CA1858,330,CY,2:15
1234567,PEK3,2020,2240,PVG2,CA1883,330,CY,2:15
1234567,HEL1,0650,0830,FRA1,CA6098,321,JY,2:15
1234567,PVG2,1820,2135,KIX1,CA6665,763,JY,2:15
1234567,KIX1,1610,1725,PVG2,CA6666,763,JY,2:15
0000500,PEK3,0755,1015,PVG2,CA1835,333,CY,2:20
0000500,GVA1,1235,1520,ARN5,CA6836,736,JY,2:20
0200060,PEK3,1625,1845,SHA2,CA1583,738,CY,2:20
0200060,SHA2,1945,2205,PEK3,CA1584,738,CY,2:20
0200060,PEK3,0715,0935,HLD,CA917,737,CY,2:20
1234567,PEK3,0600,0820,HLD,CA1125,738,CY,2:20
1234567,PEK3,2025,2245,HLD,CA1129,738,CY,2:20
1234567,PEK3,0625,0845,HLD,CA1131,738,CY,2:20
1234567,PEK3,1930,2150,WUH2,CA1341,320,CY,2:20
1234567,PEK3,1015,1345,SZX,CA1383,321,CY,2:20
1234567,PEK3,1115,1345,WUH2,CA1475,320,CY,2:20
1234567,HGH,1105,1325,PEK3,CA1510,320,CY,2:20
1234567,HGH,1940,2205,PEK3,CA1564,320,CY,2:20
1234567,HGH,1205,1425,PEK3,CA1596,321,CY,2:20
1234567,HGH,0820,1040,PEK3,CA1703,321,CY,2:20
1234567,HGH,1245,1505,PEK3,CA1705,320,CY,2:20
1234567,HGH,1520,1740,PEK3,CA1707,321,CY,2:20
1234567,HGH,1610,1830,PEK3,CA1709,321,CY,2:20
1234567,HGH,0920,1140,PEK3,CA1711,321,CY,2:20
1234567,HGH,2105,2325,PEK3,CA1713,320,CY,2:20
1234567,HGH,1745,2010,PEK3,CA1715,320,CY,2:20
1234567,HGH,1425,1650,PEK3,CA1717,321,CY,2:20
1234567,SHA2,1235,1455,CAN,CA1837,738,CY,2:20
1234567,PEK3,1310,1530,WUH2,CA1873,320,CY,2:20
1234567,CTU2,0800,1020,PEK3,CA4113,330,CY,2:20
1234567,ICN,1300,1410,PEK3,CA5004,333,JY,2:20
1234567,GVA1,1050,1210,FRA1,CA6048,319,JY,2:20
1234567,HEL1,1345,1530,FRA1,CA6096,321,JY,2:20
1234567,PEK3,1730,1950,WUH2,CA8205,320,CY,2:20
1234567,PVG2,1140,1500,KIX1,CA857,738,JY,2:20
0030007,PVG2,1855,2120,PEK3,CA156,738,JY,2:25
1234500,PVG2,1910,2135,PEK3,CA1836,333,CY,2:25
1234567,GMPI,0925,1050,PEK3,CA138,738,JY,2:25
1234567,KIX1,0905,1030,PVG2,CA164,321,JY,2:25
1234567,PVG2,1615,1840,PEK3,CA1884,330,CY,2:25
1234567,CTU2,0900,1125,PEK3,CA4101,321,CY,2:25
1234567,KIX1,1330,1455,PVG2,CA922,330,JY,2:25
1204500,HEL1,1700,1700,ARN5,CA6876,736,JY,2:30
1234567,CKG2,0800,1030,PEK3,CA4129,738,CY,2:30
1234567,PEK3,0605,0835,NZH,CA1127,738,CY,2:30
1234567,KMG,1145,1505,PEK3,CA1404,320,CY,2:30
1234567,PEK3,1145,1415,KHN,CA1511,738,CY,2:30
1234567,HET,1200,1430,PVG2,CA1553,321,CY,2:30
1234567,CGQ,1550,1745,PEK3,CA1650,738,CY,2:30
1234567,HGH,0655,0925,PEK3,CA1701,321,CY,2:30
1234567,LHW,1235,1505,HGH,CA1768,319,CY,2:30
1234567,INC,1120,1350,HGH,CA1776,320,CY,2:30
1234567,SHA2,1955,2225,CAN,CA1830,738,CY,2:30
1234567,CTU2,1600,1830,PEK3,CA4105,330,CY,2:30
1234567,CTU2,1000,1230,PEK3,CA4107,321,CY,2:30
1234567,KIX1,1600,1730,PVG2,CA858,738,JY,2:30
1204507,PEK3,1240,1505,CSX2,CA1373,321,CY,2:35
1234567,ICN,1750,1925,PEK3,CA126,333,JY,2:35
1234567,PEK3,1925,2200,CSX2,CA1349,321,CY,2:35
1234567,PEK3,1740,2015,CSX2,CA1363,321,CY,2:35
1234567,CGQ,1045,1245,PEK3,CA1610,738,CY,2:35
1234567,LHW,1815,2050,HGH,CA1766,319,CY,2:35
1234567,PEK3,1350,1625,WNZ,CA1958,320,CY,2:35
1234567,CTU2,1400,1635,PEK3,CA4103,321,CY,2:35
1234567,CTU2,1500,1735,PEK3,CA4109,330,CY,2:35
1234567,CTU2,1700,1935,PEK3,CA4117,321,CY,2:35
1234567,CTU2,0700,0935,PEK3,CA4193,320,CY,2:35
1234567,KIX1,0930,1105,PVG2,CA6664,763,JY,2:35
0204067,LHW,1840,2120,PVG2,CA1940,320,CY,2:40
1234567,CTU2,1800,2040,PEK3,CA4119,321,CY,2:40
1234567,CTU2,1900,2140,PEK3,CA4111,330,CY,2:40
1234567,PEK3,1610,1850,WNZ,CA1539,320,CY,2:40
1234567,PEK3,0740,1020,WNZ,CA1567,320,CY,2:40
1234567,CGQ,1715,1910,PEK3,CA1630,737,CY,2:40
1234567,CTU2,1100,1340,PEK3,CA4115,321,CY,2:40
0204067,CGQ,0800,0955,PEK3,CA1662,738,CY,2:45
1234567,CTU2,1200,1445,PEK3,CA1406,333,CY,2:45
1234567,PEK3,0855,1140,GYS,CA1457,737,CY,2:45
1234567,PVG2,1655,1940,CAN,CA1865,321,CY,2:45
1234567,INC,1840,2125,HGH,CA1920,320,CY,2:45
1234567,PEK3,1610,1855,WNZ,CA1952,320,CY,2:45
1234567,PEK3,1500,1745,CTU2,CA4116,321,CY,2:45
1234567,PEK3,1730,2015,CKG2,CA4142,738,CY,2:45
1234567,PEK3,0700,0945,CTU2,CA4194,321,CY,2:45
1234567,PVG2,1015,1400,NRT1,CA6659,763,JY,2:45
1234567,PVG2,0820,1205,HNDI,CA6697,763,JY,2:45
1234567,SHA1,1340,1725,HNDI,CA6705,777,JY,2:45
1234567,PVG2,1415,1800,NRT1,CA919,321,JY,2:45
1030567,PEK3,1930,2220,CTU2,CA4120,330,CY,2:50
1234567,PEK3,1100,1350,CTU2,CA4102,320,CY,2:50
1234567,PVG2,1305,1655,NRT1,CA6661,788,JY,2:50
1234567,CTU2,1420,1715,PEK3,CA1416,321,CY,2:55
1234567,PEK3,0700,0955,CKG2,CA1437,738,CY,2:55
1234567,PVG2,1705,2100,NRT1,CA6657,788,JY,2:55
1234567,PVG2,0955,1350,NRT1,CA929,772,JY,2:55
0204067,PVG2,0730,1030,HRB,CA1971,320,CY,3:00
1030500,PVG2,0655,0955,HRB,CA1983,320,CY,3:00
1030507,PEK3,1400,1700,CKG2,CA1439,738,CY,3:00
1234567,PEK3,1900,2200,CTU2,CA4110,321,CY,3:00
1234567,PEK3,1600,1900,CKG2,CA1409,738,CY,3:00
1234567,PEK3,1500,1800,CKG2,CA1411,738,CY,3:00
1234567,PEK3,0900,1200,CKG2,CA1429,738,CY,3:00
1234567,PEK3,0800,1100,CKG2,CA1431,321,CY,3:00
1234567,PEK3,1700,2000,CKG2,CA1435,738,CY,3:00
1234567,PEK3,1400,1700,CTU2,CA4108,321,CY,3:00
1234567,PEK3,0900,1200,CTU2,CA4112,330,CY,3:00
1234567,PEK3,1200,1500,CTU2,CA4114,330,CY,3:00
1234567,PEK3,1155,1455,CKG2,CA4130,738,CY,3:00
1234567,PEK3,2000,2300,CKG2,CA4136,738,CY,3:00
1234567,PEK3,1300,1600,CKG2,CA4138,738,CY,3:00
1234567,PEK3,1420,1820,KIX1,CA6655,737,JY,3:00
1234567,PEK3,0840,1240,KIX1,CA927,772,JY,3:00
1234567,PEK3,2005,2305,CKG,CA986,747,FJY,3:00
1234567,IAD,0845,1109,LAX7,CA7237,738,FJY,3:04
0030560,FOC,0815,1110,PEK3,CA1808,738,CY,3:05
0204067,HRB,1045,1350,PVG2,CA1972,320,CY,3:05
0230500,FOC,0810,1100,PEK3,CA1508,738,CY,3:05
1234567,CAN,1930,2235,PEK3,CA1302,744,CY,3:05
1234567,CAN,0815,1120,PEK3,CA1310,772,CY,3:05
1234567,CAN,1530,1835,PEK3,CA1316,747,CY,3:05
1234567,CAN,1030,1335,PEK3,CA1330,330,CY,3:05
1234567,CAN,1630,1935,PEK3,CA1340,772,CY,3:05
1234567,PEK3,0750,1105,CTU2,CA1405,321,CY,3:05
1234567,PEK3,1600,1905,CTU2,CA1407,321,CY,3:05
1234567,PEK3,1700,2015,CTU2,CA1425,330,CY,3:05
1234567,PEK3,1605,2010,KIX1,CA161,321,JY,3:05
1234567,PEK3,1900,2205,CKG2,CA4144,738,CY,3:05
1234567,HNDI,1830,2035,PVG2,CA6698,788,JY,3:05
0004007,PVG2,1700,2010,INC,CA1977,320,CY,3:10
0030500,HRB,1540,1850,PVG2,CA1984,320,CY,3:10
0204060,TPE2,0920,1230,PEK3,CA5516,77W,JY,3:10
1040600,PEK3,1345,1705,TPE2,CA5515,77W,JY,3:10
1234567,PEK3,1545,1815,KHN,CA1577,738,CY,3:10
1234567,HKG1,1230,1540,PEK3,CA102,321,JY,3:10
1234567,HKG1,0830,1140,PEK3,CA118,738,JY,3:10
1234567,PVG2,0820,1130,INC,CA1258,320,CY,3:10
1234567,CAN,1230,1540,PEK3,CA1352,773,CY,3:10
1234567,CAN,2030,2340,PEK3,CA1366,321,CY,3:10
1234567,PEK3,0945,1255,CTU2,CA1415,321,CY,3:10
1234567,PEK3,0830,1145,TPE2,CA185,333,JY,3:10
1234567,NRT1,1845,2055,PVG2,CA6660,763,JY,3:10
1000000,PEK3,1400,1715,TPE2,CA189,333,JY,3:15
1234567,PEK3,1500,1815,CAN,CA1301,744,CY,3:15
1234567,PEK3,1130,1445,SZX,CA1313,738,CY,3:15
1234567,PEK3,1100,1415,CAN,CA1315,747,CY,3:15
1234567,CAN,1330,1645,PEK3,CA1322,321,CY,3:15
1234567,PEK3,1400,1715,CAN,CA1327,330,CY,3:15
1234567,CAN,1825,2140,PEK3,CA1328,330,CY,3:15
1234567,PEK3,1200,1515,CAN,CA1339,772,CY,3:15
1234567,FOC,1135,1425,PEK3,CA1506,738,CY,3:15
1234567,PEK3,1155,1610,HNDI,CA167,321,JY,3:15
1234567,PEK3,0835,1250,HNDI,CA181,333,JY,3:15
1234567,HKG1,0800,1115,PEK3,CA6510,333,FJY,3:15
1234567,HKG1,0900,1215,PEK3,CA6604,773,JY,3:15
1234567,HKG1,1200,1515,PEK3,CA6606,333,JY,3:15
1234567,PEK3,0830,1245,HNDI,CA6653,777,JY,3:15
1234567,NRT1,1455,1710,PVG2,CA930,772,JY,3:15
1234567,HKG1,1030,1350,PEK3,CA108,321,JY,3:20
1234567,HKG1,1410,1730,PEK3,CA112,333,JY,3:20
1234567,PEK3,1730,2050,HKG1,CA117,321,JY,3:20
1234567,HFE,1040,1235,PEK3,CA1256,738,CY,3:20
1234567,PEK3,1830,2150,SZX,CA1305,321,CY,3:20
1234567,PEK3,2025,2350,SZX,CA1307,772,CY,3:20
1234567,PEK3,1800,2120,CAN,CA1309,772,CY,3:20
1234567,PEK3,2100,0020,CAN,CA1329,773,CY,3:20
1234567,PEK3,0805,1125,CAN,CA1351,772,CY,3:20
1234567,PEK3,1525,1845,SZX,CA1357,333,CY,3:20
1234567,PEK3,1710,2130,HNDI,CA183,321,JY,3:20
1234567,TPE2,1255,1615,PEK3,CA186,333,JY,3:20
1234567,PEK3,1435,1855,HNDI,CA421,321,JY,3:20
1234567,HKG1,1500,1815,PEK3,CA6512,333,FJY,3:20
1234567,HKG1,1400,1720,PEK3,CA6522,333,FJY,3:20
1234567,HKG1,1600,1915,PEK3,CA6524,320,JY,3:20
1234567,PEK3,0310,0630,HKG1,CA6537,333,JY,3:20
1034507,CTU1,0805,1240,ICN,CA401,330,JY,3:25
1234567,PEK3,0800,1125,HKG1,CA101,321,JY,3:25
1234567,PEK3,1300,1625,HKG1,CA109,772,JY,3:25
1234567,HKG1,2000,2310,PEK3,CA116,321,JY,3:25
1234567,PEK3,0900,1225,CAN,CA1321,321,CY,3:25
1234567,PEK3,1215,1540,SZX,CA1337,738,CY,3:25
1234567,CSX2,1040,1305,PEK3,CA1344,738,CY,3:25
1234567,PEK3,1600,1925,CAN,CA1365,321,CY,3:25
1234567,HKG1,1700,2020,PEK3,CA6602,772,JY,3:25
1234567,NRT1,1355,1620,PVG2,CA6658,763,JY,3:25
1234567,HNDI,1000,1225,SHA1,CA6706,777,JY,3:25
1234567,PEK3,1535,2000,HNDI,CA6707,789,JY,3:25
1030560,PEK3,0725,1055,HMI,CA1269,737,CY,3:30
1204060,TPE2,1825,2155,PEK3,CA190,333,JY,3:30
1234567,PEK3,1830,2200,HKG1,CA107,321,JY,3:30
1234567,PEK3,1530,1900,HKG1,CA115,321,JY,3:30
1234567,PEK3,1320,1650,SZX,CA1303,333,CY,3:30
1234567,PEK3,1415,1745,SZX,CA1397,738,CY,3:30
1234567,TAO,1540,1715,PEK3,CA1570,321,CY,3:30
1234567,ICN,1440,1710,CKG1,CA440,738,JY,3:30
1234567,HKG1,1800,2110,PEK3,CA6514,333,FJY,3:30
1234567,HKG1,1900,2210,PEK3,CA6516,333,FJY,3:30
1234567,PEK3,0950,1420,NRT1,CA6651,788,JY,3:30
1234567,NRT1,0940,1210,PVG2,CA6662,788,JY,3:30
1234567,NRT1,1930,2200,PVG2,CA920,321,JY,3:30
1234567,PEK3,0910,1355,NRT1,CA925,772,JY,3:30
1234567,DLC,1250,1625,HKG1,CA105,738,JY,3:35
1234567,PEK3,0930,1305,HKG1,CA111,321,JY,3:35
1234567,TAO,1200,1335,PEK3,CA1576,738,CY,3:35
1234567,NRT1,0855,1130,PVG2,CA158,738,JY,3:35
1234567,PEK3,0900,1020,JFK1,CA989,773,FJY,3:35
1204060,PEK3,0935,1105,EWRB,CA819,773,FJY,3:40
1234567,CTU1,0010,0450,ICN,CA5023,330,JY,3:40
1234567,PEK3,1230,1610,HKG1,CA6509,333,FJY,3:40
1234567,PEK3,1930,2310,HKG1,CA6511,333,FJY,3:40
1234567,PEK3,0800,1140,HKG1,CA6513,333,FJY,3:40
1234567,PEK3,1830,2210,HKG1,CA6521,333,FJY,3:40
1234567,PEK3,2030,0010,HKG1,CA6523,320,JY,3:40
1234567,PEK3,0730,1110,HKG1,CA6533,333,FJY,3:40
0204007,PEK3,0755,1140,HMI,CA1267,737,CY,3:45
1234567,PEK3,1330,1715,HKG1,CA6603,773,JY,3:45
1234567,PEK3,1630,2015,HKG1,CA6605,333,JY,3:45
0230067,PEK3,0800,1250,CTSI,CA169,738,JY,3:50
0230067,ICN,0840,1130,CKG1,CA5042,763,JY,3:50
1234567,HKG1,1730,2040,PEK3,CA110,772,JY,3:50
1234567,HNDI,0830,1120,PEK3,CA184,321,JY,3:50
1234567,PEK3,1000,1350,HKG1,CA6601,333,JY,3:50
1234567,HNDI,1720,2010,PEK3,CA6654,788,JY,3:50
1034507,ICN,1345,1640,CTU1,CA402,320,JY,3:55
1234567,PEK3,0815,1210,HAK,CA1361,738,CY,3:55
1234567,TAO,0800,0935,PEK3,CA1526,738,CY,3:55
1234567,HNDI,0925,1220,PEK3,CA6708,789,JY,3:55
1234567,HNDI,1930,2230,PEK3,CA168,321,JY,4:00
1234567,HNDI,0705,1005,PEK3,CA422,321,JY,4:00
